time, Quad.IMU.AX
6.669699,0.881646
6.674699,-0.774061
6.679698,0.219607
6.684698,0.252086
6.689698,0.669814
6.694697,-0.222196
6.699697,0.708848
6.704697,0.916377
6.709696,0.066230
6.714696,0.695194
6.719696,-0.470863
6.724695,0.189228
6.729695,0.025185
6.734694,0.553771
6.739694,-0.610821
6.744694,-0.859429
6.749693,0.787227
6.754693,-0.457811
6.759693,-0.380111
6.764692,0.353398
6.769692,-0.069378
6.774692,0.564579
6.779691,0.089832
6.784691,-0.530101
6.789690,-0.681786
6.794690,-0.486910
6.799690,-0.270005
6.804689,0.411264
6.809689,0.032948
6.814689,0.676729
6.819688,-0.162610
6.824688,0.874368
6.829688,0.280183
6.834687,-0.123038
6.839687,-0.076648
6.844687,-1.085336
6.849686,-0.244639
6.854686,-0.128974
6.859685,0.468655
6.864685,-0.532842
6.869685,0.105062
6.874684,0.230260
6.879684,-0.559774
6.884684,-0.739454
6.889683,0.378253
6.894683,-0.599388
6.899683,0.504471
6.904682,-0.298031
6.909682,-0.823071
6.914681,0.435946
6.919681,-0.813084
6.924681,-0.450837
6.929680,-0.297781
6.934680,0.327433
6.939680,-0.712459
6.944679,-0.086041
6.949679,-0.288892
6.954679,-0.050687
6.959678,0.650239
6.964678,-0.227049
6.969677,0.427696
6.974677,0.747433
6.979677,0.835854
6.984676,0.644348
6.989676,0.283378
6.994676,0.536537
6.999675,0.056296
7.004675,0.097763
7.009675,-0.062895
7.014674,0.438619
7.019674,0.560192
7.024673,0.911951
7.029673,0.884056
7.034673,-0.380367
7.039672,-1.184601
7.044672,0.495543
7.049672,0.217768
7.054671,1.110145
7.059671,0.076518
7.064671,-0.314154
7.069670,0.006726
7.074670,0.054446
7.079669,-0.361000
7.084669,0.859671
7.089669,0.256660
7.094668,-0.189302
7.099668,-1.677951
7.104668,0.215432
7.109667,0.053679
7.114667,0.213228
7.119667,0.449607
7.124666,0.089448
7.129666,-0.433154
7.134665,-0.235476
7.139665,-0.219175
7.144665,0.814713
7.149664,-0.206784
7.154664,0.285039
7.159664,-0.139398
7.164663,-0.319971
7.169663,-0.086769
7.174663,0.400790
7.179662,-0.393973
7.184662,0.210713
7.189662,-0.077184
7.194661,0.020718
7.199661,0.193579
7.204660,-0.519269
7.209660,-0.047852
7.214660,0.054729
7.219659,1.572213
7.224659,-0.417502
7.229659,0.127476
7.234658,-0.591464
7.239658,0.557681
7.244658,0.009481
7.249657,0.250977
7.254657,0.446710
7.259656,0.585909
7.264656,0.553337
7.269656,0.071839
7.274655,0.204460
7.279655,0.197080
7.284655,0.118480
7.289654,-0.323309
7.294654,-0.154637
7.299654,0.345055
7.304653,-0.139984
7.309653,0.277391
7.314652,0.381352
7.319652,0.060465
7.324652,0.044567
7.329651,0.220395
7.334651,0.684714
7.339651,-0.444831
7.344650,0.314179
7.349650,-0.092222
7.354650,0.181533
7.359649,-0.123811
7.364649,-0.126454
7.369648,-0.405015
7.374648,0.291634
7.379648,-0.199612
7.384647,0.877887
7.389647,-0.277709
7.394647,-0.180072
7.399646,-0.071875
7.404646,-0.274277
7.409646,0.275076
7.414645,-0.518283
7.419645,0.055922
7.424644,0.171112
7.429644,0.686438
7.434644,-1.130497
7.439643,-0.308901
7.444643,-0.343515
7.449643,-0.213687
7.454642,0.215815
7.459642,0.139726
7.464642,0.279211
7.469641,-0.033205
7.474641,1.073135
7.479640,-0.877712
7.484640,-0.615259
7.489640,-0.124999
7.494639,0.221276
7.499639,0.159324
7.504639,0.027434
7.509638,0.070309
7.514638,-0.549452
7.519638,0.822548
7.524637,0.362995
7.529637,-0.060334
7.534636,-0.711436
7.539636,0.368377
7.544636,-0.490794
7.549635,0.086758
7.554635,0.374595
7.559635,0.385847
7.564634,0.061641
7.569634,-0.494861
7.574634,0.948523
7.579633,1.005810
7.584633,-0.203957
7.589633,-0.383896
7.594632,-0.376334
7.599632,0.330229
7.604631,-0.153683
7.609631,0.509316
7.614631,-0.573851
7.619630,0.043943
7.624630,0.020382
7.629630,0.101900
7.634629,0.128105
7.639629,0.552780
7.644629,0.945730
7.649628,-0.232349
7.654628,-0.575026
7.659627,-0.248173
7.664627,-0.140168
7.669627,-0.972324
7.674626,0.870712
7.679626,-1.018798
7.684626,-1.328283
7.689625,0.804325
7.694625,-0.497348
7.699625,-1.486583
7.704624,-0.007667
7.709624,1.031561
7.714623,-0.220054
7.719623,-0.555444
7.724623,0.551383
7.729622,0.299599
7.734622,0.449551
7.739622,-0.181875
7.744621,-0.247828
7.749621,-0.082362
7.754621,0.094199
7.759620,-0.278804
7.764620,0.029384
7.769619,-0.786090
7.774619,0.074749
7.779619,-0.944377
7.784618,0.207273
7.789618,-0.449342
7.794618,-0.294530
7.799617,0.316768
7.804617,-0.255410
7.809617,0.038160
7.814616,-0.162249
7.819616,-0.470152
7.824615,0.788202
7.829615,0.456458
7.834615,-0.321466
7.839614,-0.222559
7.844614,0.192035
7.849614,-0.232793
7.854613,0.018527
7.859613,0.314642
7.864613,0.222481
7.869612,0.782385
7.874612,0.015749
7.879611,0.461105
7.884611,-0.564116
7.889611,-0.179146
7.894610,0.774921
7.899610,-0.486398
7.904610,-0.445922
7.909609,-0.676013
7.914609,-0.498702
7.919609,0.092792
7.924608,-0.154015
7.929608,0.255620
7.934608,-0.773441
7.939607,0.338431
7.944607,0.377085
7.949606,0.376006
7.954606,-0.617273
7.959606,0.163050
7.964605,-0.021891
7.969605,0.065505
7.974605,0.361284
7.979604,-1.136859
7.984604,0.454620
7.989604,-0.161037
7.994603,-0.055505
7.999603,-0.370160
8.004604,0.061356
8.009606,0.064272
8.014608,1.011675
8.019610,0.110044
8.024612,0.518814
8.029614,-0.059776
8.034616,0.575916
8.039618,-0.293373
8.044621,-0.312677
8.049623,-1.002575
8.054625,0.053278
8.059627,-0.980236
8.064629,0.763252
8.069631,-0.403641
8.074633,0.804252
8.079635,-0.439969
8.084637,0.286497
8.089639,-0.169817
8.094641,0.026897
8.099643,-0.469667
8.104645,-0.113089
8.109647,-0.269770
8.114649,0.982598
8.119651,0.121319
8.124653,0.119491
8.129655,0.353193
8.134657,0.146480
8.139659,-0.855629
8.144661,-1.061609
8.149663,-0.499579
8.154665,0.353959
8.159667,-0.111153
8.164669,0.300844
8.169671,0.124123
8.174673,-0.386739
8.179675,0.548410
8.184677,0.470280
8.189679,-0.192988
8.194681,0.446777
8.199683,-0.654203
8.204685,0.245380
8.209687,-0.104160
8.214689,-0.202121
8.219691,0.032546
8.224693,0.044087
8.229695,0.536426
8.234697,0.603891
8.239699,-0.998620
8.244701,-0.146815
8.249703,0.255764
8.254705,0.885184
8.259707,-0.024107
8.264709,-0.511836
8.269711,0.236889
8.274714,-0.289688
8.279716,-0.891110
8.284718,0.353969
8.289720,-0.220388
8.294722,0.410574
8.299724,-0.635454
8.304726,-0.328130
8.309728,0.184704
8.314730,-0.674118
8.319732,-0.726073
8.324734,-0.576024
8.329736,0.288651
8.334738,-0.058143
8.339740,0.841752
8.344742,-0.390907
8.349744,0.245911
8.354746,0.424489
8.359748,0.594819
8.364750,-0.750082
8.369752,-0.088127
8.374754,0.165026
8.379756,-0.135282
8.384758,-0.486101
8.389760,-0.161095
8.394762,-0.475780
8.399764,-0.447320
8.404766,0.596438
8.409768,-0.538261
8.414770,0.277300
8.419772,-0.582173
8.424774,0.647295
8.429776,0.381905
8.434778,-0.293764
8.439780,-1.546459
8.444782,0.208320
8.449784,0.333201
8.454786,-0.130948
8.459788,-0.722161
8.464790,0.130776
8.469792,-0.266552
8.474794,-0.583958
8.479796,-0.009837
8.484798,-0.358849
8.489800,-0.162413
8.494802,0.406272
8.499804,0.438499
8.504807,0.496905
8.509809,0.132999
8.514811,0.123572
8.519813,-0.247329
8.524815,0.105303
8.529817,-0.535079
8.534819,-0.509615
8.539821,0.024281
8.544823,0.268381
8.549825,-0.462759
8.554827,0.588013
8.559829,0.002172
8.564831,-0.264862
8.569833,0.679923
8.574835,-0.089421
8.579837,0.733269
8.584839,-0.284235
8.589841,0.391972
8.594843,1.038469
8.599845,-1.419666
8.604847,-0.416761
8.609849,0.260563
8.614851,-0.184688
8.619853,-0.065415
8.624855,-0.229061
8.629857,0.088873
8.634859,0.453544
8.639861,-0.405783
8.644863,-0.841362
8.649865,-0.398573
8.654867,0.773522
8.659869,-0.058651
8.664871,-0.712555
8.669873,0.307823
8.674875,-0.330976
8.679877,-0.356942
8.684879,-0.502205
8.689881,-0.360171
8.694883,-0.308956
8.699885,-0.012466
8.704887,-0.918559
8.709889,-0.266252
8.714891,0.027808
8.719893,0.908702
8.724895,-0.260769
8.729897,-0.382618
8.734900,-0.177276
8.739902,-0.122341
8.744904,-0.064907
8.749906,0.952676
8.754908,-0.527206
8.759910,-0.629081
8.764912,-0.310835
8.769914,0.129865
8.774916,-0.034398
8.779918,0.418331
8.784920,0.937759
8.789922,0.290664
8.794924,-0.190182
8.799926,1.398226
8.804928,0.175953
8.809930,0.288168
8.814932,0.297426
8.819934,0.048580
8.824936,-0.350798
8.829938,-0.042763
8.834940,0.555201
8.839942,0.401907
8.844944,-0.851825
8.849946,-0.420194
8.854948,0.363077
8.859950,-0.937997
8.864952,-0.299526
8.869954,0.670922
8.874956,0.713809
8.879958,-0.002246
8.884960,0.115260
8.889962,0.558750
8.894964,0.190159
8.899966,0.675028
8.904968,-0.200267
8.909970,1.242814
8.914972,-0.403658
8.919974,-0.041908
8.924976,0.499182
8.929978,0.099166
8.934980,-0.170018
8.939982,0.348651
8.944984,0.090799
8.949986,0.131696
8.954988,0.422443
8.959991,-0.306966
8.964993,0.465710
8.969995,0.131957
8.974997,0.084053
8.979999,-0.454641
8.985001,0.193730
8.990003,0.304184
8.995005,-0.039415
9.000007,-0.275885
9.005009,-0.733112
9.010011,-0.627112
9.015013,-0.731775
9.020015,-0.368133
9.025017,0.190489
9.030019,0.211576
9.035021,0.160609
9.040023,1.145662
9.045025,0.653135
9.050027,-0.022744
9.055029,0.336673
9.060031,-0.447292
9.065033,0.536450
9.070035,0.478896
9.075037,1.348453
9.080039,-0.502056
9.085041,0.098509
9.090043,0.350892
9.095045,0.174743
9.100047,0.538271
9.105049,-0.232292
9.110051,1.068726
9.115053,0.119711
9.120055,-0.556429
9.125057,0.211999
9.130059,0.173771
9.135061,-0.504496
9.140063,-0.453586
9.145065,-0.858724
9.150067,0.558615
9.155069,0.939192
9.160071,0.290773
9.165073,0.129653
9.170075,0.213281
9.175077,-0.149455
9.180079,0.126331
9.185081,0.039546
9.190084,0.405030
9.195086,-1.025448
9.200088,0.503025
9.205090,-0.090639
9.210092,-0.070387
9.215094,-0.141922
9.220096,1.235156
9.225098,0.421286
9.230100,0.494380
9.235102,0.140640
9.240104,0.360878
9.245106,1.164009
9.250108,-0.954954
9.255110,-0.162449
9.260112,0.099383
9.265114,0.159636
9.270116,0.273278
9.275118,-0.096729
9.280120,1.085724
9.285122,0.118814
9.290124,0.094495
9.295126,0.612710
9.300128,-0.667999
9.305130,0.126303
9.310132,-0.268034
9.315134,-0.041270
9.320136,0.152999
9.325138,0.140171
9.330140,0.681636
9.335142,-0.175233
9.340144,0.224670
9.345146,0.364654
9.350148,-0.930328
9.355150,-0.835235
9.360152,-0.636059
9.365154,0.073045
9.370156,-0.698305
9.375158,-0.183879
9.380160,-0.789560
9.385162,0.047902
9.390164,0.059391
9.395166,0.143436
9.400168,0.364785
9.405170,-0.557750
9.410172,0.288400
9.415174,0.246031
9.420177,-0.898760
9.425179,-0.153796
9.430181,0.149292
9.435183,0.423745
9.440185,1.146654
9.445187,-1.445940
9.450189,-0.635665
9.455191,0.609655
9.460193,-0.495392
9.465195,0.717995
9.470197,0.249520
9.475199,0.222213
9.480201,0.957432
9.485203,-0.270853
9.490205,0.792414
9.495207,0.068157
9.500209,-0.178030
9.505211,-0.067779
9.510213,-0.057994
9.515215,-1.324772
9.520217,0.374573
9.525219,0.278455
9.530221,0.547679
9.535223,-0.215626
9.540225,1.189628
9.545227,0.523376
9.550229,0.181458
9.555231,-0.214260
9.560233,0.272904
9.565235,0.357956
9.570237,-0.236693
9.575239,-0.094256
9.580241,-0.682257
9.585243,-0.679582
9.590245,-0.491851
9.595247,0.030726
9.600249,0.099429
9.605251,0.400506
9.610253,-0.839827
9.615255,0.021017
9.620257,-0.127765
9.625259,-0.505729
9.630261,0.252731
9.635263,0.522833
9.640265,0.215797
9.645267,0.262589
9.650270,0.987409
9.655272,0.237854
9.660274,0.326033
9.665276,-0.728115
9.670278,-0.413845
9.675280,0.654668
9.680282,0.198845
9.685284,0.318696
9.690286,0.044037
9.695288,-0.265571
9.700290,0.705261
9.705292,-0.533836
9.710294,0.090574
9.715296,0.546594
9.720298,0.221170
9.725300,0.073784
9.730302,-0.178838
9.735304,0.127122
9.740306,0.812566
9.745308,-1.535690
9.750310,0.274247
9.755312,-1.040911
9.760314,0.133385
9.765316,-0.158166
9.770318,-0.565599
9.775320,0.291794
9.780322,-0.452787
9.785324,-0.171409
9.790326,-0.864147
9.795328,0.091726
9.800330,-0.807601
9.805332,-0.521489
9.810334,0.492351
9.815336,-1.035915
9.820338,-0.686946
9.825340,-0.226195
9.830342,-0.263023
9.835344,0.249977
9.840346,0.036046
9.845348,-0.057335
9.850350,0.090674
9.855352,0.458120
9.860354,-0.030348
9.865356,-0.436790
9.870358,0.086567
9.875360,-0.846851
9.880363,-0.017792
9.885365,0.119085
9.890367,-0.042384
9.895369,0.214686
9.900371,-0.529065
9.905373,-0.333397
9.910375,0.717762
9.915377,0.592330
9.920379,-0.461470
9.925381,0.089969
9.930383,-0.739782
9.935385,-0.881794
9.940387,0.562388
9.945389,-0.235510
9.950391,-0.481147
9.955393,0.349336
9.960395,-0.311122
9.965397,0.627332
9.970399,-0.322698
9.975401,1.182860
9.980403,0.489235
9.985405,-1.184813
9.990407,0.067670
9.995409,-0.158724
10.000411,-0.296189
10.005413,-0.104689
10.010415,-0.236998
10.015417,-0.073487
10.020419,0.085079
10.025421,-0.523016
10.030423,-0.142084
10.035425,-0.073203
10.040427,0.371626
10.045429,0.550284
10.050431,0.579305
10.055433,0.407711
10.060435,-0.274090
10.065437,0.459875
10.070439,0.151426
10.075441,0.162205
10.080443,0.390615
10.085445,-0.778986
10.090447,0.110612
10.095449,0.227397
10.100451,0.455707
10.105453,-0.096223
10.110456,0.175387
10.115458,0.146086
10.120460,0.611676
10.125462,-0.121055
10.130464,-0.318600
10.135466,-0.585741
10.140468,0.061687
10.145470,-0.225827
10.150472,-0.231077
10.155474,0.308369
10.160476,0.657237
10.165478,0.579424
10.170480,-0.115155
10.175482,-0.218368
10.180484,0.214418
10.185486,-0.371395
10.190488,-0.241551
10.195490,-0.079494
10.200492,-0.301528
10.205494,0.042537
10.210496,-0.411384
10.215498,-0.035316
10.220500,-0.200420
10.225502,-0.334532
10.230504,-0.027891
10.235506,0.423685
10.240508,-0.161294
10.245510,-0.248442
10.250512,0.202008
10.255514,0.705686
10.260516,-0.666231
10.265518,-0.474098
10.270520,0.271119
10.275522,-0.425648
10.280524,0.196208
10.285526,0.049615
10.290528,-0.303887
10.295530,0.044550
10.300532,-0.606418
10.305534,0.367496
10.310536,-0.648557
10.315538,-1.081301
10.320540,1.005221
10.325542,0.742192
10.330544,-0.588785
10.335546,-1.060637
10.340549,-0.332723
10.345551,0.058297
10.350553,-0.911074
10.355555,-0.124887
10.360557,-0.173420
10.365559,0.251021
10.370561,0.255479
10.375563,-0.749141
10.380565,-0.501488
10.385567,0.114868
10.390569,0.158947
10.395571,0.362570
10.400573,0.093049
10.405575,-0.063950
10.410577,0.135855
10.415579,-1.116884
10.420581,-0.190531
10.425583,0.342235
10.430585,0.262536
10.435587,0.123948
10.440589,0.591041
10.445591,-0.212806
10.450593,0.033592
10.455595,0.288124
10.460597,-0.476221
10.465599,0.380755
10.470601,-0.372289
10.475603,-0.868838
10.480605,1.332678
10.485607,-0.403856
10.490609,0.940105
10.495611,-0.173905
10.500613,0.751205
10.505615,0.968165
10.510617,-0.320410
10.515619,0.592079
10.520621,-0.023024
10.525623,0.009839
10.530625,0.502036
10.535627,0.278862
10.540629,0.547158
10.545631,-0.276669
10.550633,-0.371579
10.555635,-0.101000
10.560637,-0.805014
10.565639,-0.047999
10.570642,-0.615931
10.575644,0.122380
10.580646,-0.582370
10.585648,0.530750
10.590650,0.547117
10.595652,-0.478124
10.600654,0.102040
10.605656,0.311146
10.610658,-0.808215
10.615660,-0.240544
10.620662,-0.104525
10.625664,0.454632
10.630666,-0.120924
10.635668,-0.321889
10.640670,1.023513
10.645672,-0.523803
10.650674,-0.211895
10.655676,0.571118
10.660678,-0.354158
10.665680,-0.254019
10.670682,-0.046176
10.675684,0.761320
10.680686,0.938583
10.685688,-0.739650
10.690690,-0.215340
10.695692,-0.247032
10.700694,-0.638788
10.705696,-0.098370
10.710698,0.000765
10.715700,0.061881
10.720702,0.248582
10.725704,0.495092
10.730706,0.008471
10.735708,-0.448025
10.740710,0.613614
10.745712,-0.058591
10.750714,0.221364
10.755716,-0.441058
10.760718,-0.009633
10.765720,0.820301
10.770722,-0.245081
10.775724,-0.384678
10.780726,0.560082
10.785728,0.405727
10.790730,0.537399
10.795732,0.493385
10.800735,-0.075310
10.805737,0.302777
10.810739,0.404443
10.815741,0.191492
10.820743,0.053245
10.825745,0.138560
10.830747,0.286781
10.835749,0.130773
10.840751,-0.152903
10.845753,0.139970
10.850755,-0.512743
10.855757,-0.643172
10.860759,-0.224253
10.865761,-0.174971
10.870763,-0.040866
10.875765,-0.918717
10.880767,-0.364269
10.885769,-0.007080
10.890771,-0.770267
10.895773,-0.316017
10.900775,-0.386667
10.905777,0.064975
10.910779,-0.578701
10.915781,0.362052
10.920783,-0.790001
10.925785,-0.076007
10.930787,-0.375020
10.935789,0.338357
10.940791,-0.603428
10.945793,0.561896
10.950795,0.918476
10.955797,-0.149232
10.960799,-0.563305
10.965801,-0.262153
10.970803,0.192321
10.975805,-0.175454
10.980807,-0.122702
10.985809,0.392536
10.990811,-0.246147
10.995813,-0.562634
11.000815,0.258132
11.005817,-0.104018
11.010819,0.132050
11.015821,-0.234183
11.020823,0.175879
11.025826,1.075442
11.030828,-0.260112
11.035830,-0.093671
11.040832,-0.096576
11.045834,-0.300278
11.050836,0.004364
11.055838,-0.858711
11.060840,-0.787103
11.065842,-0.759358
11.070844,-0.130358
11.075846,0.035476
11.080848,-0.167844
11.085850,-0.199918
11.090852,0.525330
11.095854,0.070397
11.100856,-0.293812
11.105858,-0.498211
11.110860,0.077271
11.115862,-0.554435
11.120864,0.096976
11.125866,0.871915
11.130868,-0.397775
11.135870,1.019335
11.140872,-0.294610
11.145874,-0.413557
11.150876,0.224771
11.155878,1.085030
11.160880,0.360231
11.165882,0.755150
11.170884,0.342899
11.175886,-0.414440
11.180888,0.475335
11.185890,-0.242593
11.190892,-0.056018
11.195894,0.494214
11.200896,0.605102
11.205898,0.750697
11.210900,-0.512229
11.215902,-0.024416
11.220904,-0.079400
11.225906,1.023125
11.230908,0.673513
11.235910,0.005040
11.240912,0.773976
11.245914,-0.736589
11.250916,-0.693253
11.255919,-0.221819
11.260921,0.040249
11.265923,-0.179808
11.270925,0.690055
11.275927,0.425527
11.280929,0.851876
11.285931,-0.527545
11.290933,0.688033
11.295935,0.095121
11.300937,-0.066863
11.305939,-0.371654
11.310941,0.583940
11.315943,-0.005274
11.320945,-0.017602
11.325947,-0.491952
11.330949,-0.138205
11.335951,-0.126867
11.340953,0.044758
11.345955,0.079683
11.350957,-0.337254
11.355959,-0.740730
11.360961,1.101760
11.365963,0.199276
11.370965,-0.187526
11.375967,-0.800790
11.380969,0.144071
11.385971,0.561517
11.390973,0.060479
11.395975,0.253748
11.400977,0.356899
11.405979,-0.951792
11.410981,-0.209819
11.415983,-0.394793
11.420985,0.456526
11.425987,0.033223
11.430989,0.892807
11.435991,0.330488
11.440993,0.396118
11.445995,-0.475559
11.450997,0.410291
11.455999,0.276802
11.461001,-0.044310
11.466003,0.346339
11.471005,-0.087933
11.476007,-0.362968
11.481009,-1.013445
11.486012,-0.209773
11.491014,0.105803
11.496016,-0.718728
11.501018,0.149308
11.506020,0.100982
11.511022,1.085802
11.516024,-0.157225
11.521026,-0.144722
11.526028,0.495436
11.531030,-0.170910
11.536032,-0.134197
11.541034,0.146807
11.546036,0.261606
11.551038,0.016367
11.556040,0.420112
11.561042,1.183436
11.566044,-0.558742
11.571046,0.201534
11.576048,-0.874830
11.581050,0.392546
11.586052,0.420477
11.591054,-0.553271
11.596056,-0.396542
11.601058,0.067903
11.606060,0.488467
11.611062,-0.134445
11.616064,0.347167
11.621066,-1.108677
11.626068,-0.103108
11.631070,0.078490
11.636072,0.485971
11.641074,1.052932
11.646076,0.616765
11.651078,1.003338
11.656080,0.135520
11.661082,-0.078399
11.666084,0.466974
11.671086,-0.749849
11.676088,1.371008
11.681090,0.685888
11.686092,0.650518
11.691094,0.181417
11.696096,-0.729413
11.701098,0.652661
11.706100,0.157743
11.711102,0.437448
11.716105,-0.584730
11.721107,-0.121631
11.726109,0.492478
11.731111,-0.357173
11.736113,-0.265953
11.741115,-0.157640
11.746117,0.534002
11.751119,-0.252923
11.756121,-0.264394
11.761123,-0.144706
11.766125,-0.413624
11.771127,-0.543933
11.776129,-0.976970
11.781131,0.295219
11.786133,0.106077
11.791135,-0.010552
11.796137,-0.620912
11.801139,0.433043
11.806141,0.268928
11.811143,0.085328
11.816145,-0.064530
11.821147,1.115294
11.826149,0.724148
11.831151,-1.098288
11.836153,1.435570
11.841155,0.940574
11.846157,-1.828378
11.851159,-0.266126
11.856161,0.845127
11.861163,0.058748
11.866165,-0.166932
11.871167,-0.392623
11.876169,0.118607
11.881171,-0.060851
11.886173,0.244744
11.891175,0.658205
11.896177,-0.400858
11.901179,-0.334611
11.906181,0.155437
11.911183,-0.010759
11.916185,-0.437570
11.921187,-0.283003
11.926189,-0.187963
11.931191,-0.891314
11.936193,-0.528359
11.941195,0.772534
11.946198,-0.667505
11.951200,0.201273
11.956202,-0.084326
11.961204,-0.396507
11.966206,-0.503690
11.971208,-0.075222
11.976210,-0.019528
11.981212,0.585001
11.986214,0.048786
11.991216,0.420890
11.996218,0.605287
12.001220,-0.366821
12.006222,-0.461597
12.011224,0.234935
12.016226,0.040213
12.021228,-0.330304
12.026230,0.274999
12.031232,0.690843
12.036234,-0.081665
12.041236,0.800991
12.046238,-0.025858
12.051240,0.099057
12.056242,0.195855
12.061244,-0.373885
