time, Quad.Est.E.Yaw, Quad.Est.S.Yaw
18.266590,0.067761,0.065773
18.271587,0.065571,0.065776
18.276585,0.066408,0.065781
18.281582,0.068710,0.065784
18.286579,0.070669,0.065788
18.291576,0.068985,0.065792
18.296574,0.068733,0.065796
18.301571,0.070762,0.065799
18.306568,0.072943,0.065804
18.311565,0.075485,0.065807
18.316563,0.078927,0.065811
18.321560,0.078118,0.065814
18.326557,0.078504,0.065819
18.331554,0.078952,0.065822
18.336552,0.082064,0.065826
18.341549,0.080299,0.065829
18.346546,0.075903,0.065834
18.351543,0.076380,0.065837
18.356541,0.076971,0.065842
18.361538,0.075320,0.065845
18.366535,0.070960,0.065849
18.371532,0.069607,0.065852
18.376530,0.067435,0.065857
18.381527,0.070635,0.065860
18.386524,0.069233,0.065864
18.391521,0.072635,0.065867
18.396519,0.070562,0.065872
18.401516,0.067381,0.065875
18.406513,0.066074,0.065880
18.411510,0.068397,0.065883
18.416508,0.070432,0.065887
18.421505,0.068001,0.065890
18.426502,0.065266,0.065895
18.431499,0.066566,0.065898
18.436497,0.072828,0.065902
18.441494,0.070423,0.065905
18.446491,0.070223,0.065910
18.451488,0.070137,0.065913
18.456486,0.070917,0.065917
18.461483,0.071923,0.065920
18.466480,0.071373,0.065925
18.471478,0.070504,0.065928
18.476475,0.074942,0.065933
18.481472,0.074552,0.065936
18.486469,0.076309,0.065940
18.491467,0.078014,0.065943
18.496464,0.077719,0.065948
18.501461,0.074211,0.065951
18.506458,0.070611,0.065955
18.511456,0.069990,0.065958
18.516453,0.067792,0.065963
18.521450,0.064183,0.065966
18.526447,0.062641,0.065970
18.531445,0.063768,0.065973
18.536442,0.067873,0.065978
18.541439,0.069284,0.065981
18.546436,0.070857,0.065986
18.551434,0.071460,0.065989
18.556431,0.073567,0.065993
18.561428,0.074153,0.065996
18.566425,0.070575,0.066001
18.571423,0.070416,0.066004
18.576420,0.071655,0.066008
18.581417,0.071699,0.066011
18.586414,0.071043,0.066016
18.591412,0.073965,0.066019
18.596409,0.074479,0.066023
18.601406,0.074476,0.066026
18.606403,0.076255,0.066031
18.611401,0.076775,0.066034
18.616398,0.076586,0.066039
18.621395,0.077594,0.066042
18.626392,0.078387,0.066046
18.631390,0.079101,0.066049
18.636387,0.074153,0.066054
18.641384,0.077457,0.066057
18.646381,0.075266,0.066061
18.651379,0.072928,0.066064
18.656376,0.069999,0.066069
18.661373,0.068011,0.066072
18.666370,0.065001,0.066076
18.671368,0.063879,0.066079
18.676365,0.064409,0.066084
18.681362,0.065658,0.066087
18.686359,0.064118,0.066091
18.691357,0.062970,0.066094
18.696354,0.060874,0.066099
18.701351,0.059020,0.066102
18.706348,0.053470,0.066107
18.711346,0.054381,0.066110
18.716343,0.055124,0.066114
18.721340,0.053479,0.066117
18.726337,0.055288,0.066122
18.731335,0.054667,0.066125
18.736332,0.051413,0.066129
18.741329,0.052334,0.066132
18.746326,0.053156,0.066137
18.751324,0.052937,0.066140
18.756321,0.055125,0.066144
18.761318,0.056051,0.066147
18.766315,0.054645,0.066152
18.771313,0.058162,0.066155
18.776310,0.057216,0.066159
18.781307,0.058972,0.066162
18.786304,0.057820,0.066167
18.791302,0.058594,0.066170
18.796299,0.060056,0.066174
18.801296,0.058511,0.066178
18.806293,0.058962,0.066182
18.811291,0.060178,0.066185
18.816288,0.059533,0.066190
18.821285,0.057362,0.066193
18.826283,0.057389,0.066197
18.831280,0.057839,0.066200
18.836277,0.055953,0.066205
18.841274,0.056564,0.066208
18.846272,0.056547,0.066212
18.851269,0.056076,0.066215
18.856266,0.055399,0.066220
18.861263,0.055981,0.066223
18.866261,0.055322,0.066227
18.871258,0.055826,0.066230
18.876255,0.056008,0.066235
18.881252,0.053089,0.066238
18.886250,0.051995,0.066242
18.891247,0.052237,0.066245
18.896244,0.056320,0.066250
18.901241,0.053387,0.066253
18.906239,0.055060,0.066257
18.911236,0.053763,0.066260
18.916233,0.054863,0.066265
18.921230,0.055444,0.066268
18.926228,0.053442,0.066273
18.931225,0.052110,0.066276
18.936222,0.053015,0.066280
18.941219,0.053726,0.066283
18.946217,0.054589,0.066288
18.951214,0.055048,0.066291
18.956211,0.053040,0.066295
18.961208,0.053732,0.066298
18.966206,0.054507,0.066303
18.971203,0.057049,0.066306
18.976200,0.057782,0.066310
18.981197,0.058856,0.066313
18.986195,0.057933,0.066318
18.991192,0.059608,0.066321
18.996189,0.060691,0.066325
19.001186,0.058811,0.066328
19.006184,0.059372,0.066333
19.011181,0.060568,0.066336
19.016178,0.063694,0.066340
19.021175,0.060253,0.066343
19.026173,0.061107,0.066348
19.031170,0.063007,0.066351
19.036167,0.061629,0.066355
19.041164,0.059844,0.066358
19.046162,0.056958,0.066363
19.051159,0.058579,0.066366
19.056156,0.060078,0.066370
19.061153,0.058507,0.066373
19.066151,0.059224,0.066378
19.071148,0.057818,0.066381
19.076145,0.056217,0.066385
19.081142,0.059469,0.066388
19.086140,0.057609,0.066393
19.091137,0.057289,0.066396
19.096134,0.052933,0.066401
19.101131,0.052104,0.066404
19.106129,0.050289,0.066408
19.111126,0.050873,0.066411
19.116123,0.050703,0.066416
19.121120,0.051091,0.066419
19.126118,0.050267,0.066423
19.131115,0.050227,0.066426
19.136112,0.050096,0.066431
19.141109,0.048404,0.066434
19.146107,0.049567,0.066438
19.151104,0.047203,0.066441
19.156101,0.044984,0.066446
19.161098,0.044692,0.066449
19.166096,0.043799,0.066453
19.171093,0.044337,0.066456
19.176090,0.040177,0.066461
19.181087,0.039793,0.066464
19.186085,0.042070,0.066468
19.191082,0.039720,0.066471
19.196079,0.035217,0.066476
19.201077,0.033969,0.066479
19.206074,0.033413,0.066483
19.211071,0.031785,0.066486
19.216068,0.030738,0.066491
19.221066,0.029670,0.066494
19.226063,0.024705,0.066498
19.231060,0.020661,0.066501
19.236057,0.015763,0.066506
19.241055,0.014906,0.066509
19.246052,0.010083,0.066513
19.251049,0.010730,0.066516
19.256046,0.009618,0.066521
19.261044,0.006407,0.066524
19.266041,0.003232,0.066528
19.271038,-0.000055,0.066531
19.276035,-0.002159,0.066536
19.281033,-0.004075,0.066539
19.286030,-0.002626,0.066543
19.291027,-0.004073,0.066546
19.296024,-0.004559,0.066551
19.301022,-0.008368,0.066554
19.306019,-0.007952,0.066558
19.311016,-0.008481,0.066561
19.316013,-0.009268,0.066566
19.321011,-0.010986,0.066569
19.326008,-0.012560,0.066573
19.331005,-0.013994,0.066576
19.336002,-0.015702,0.066581
19.341000,-0.017624,0.066584
19.345997,-0.015787,0.066588
19.350994,-0.016353,0.066591
19.355991,-0.019479,0.066596
19.360989,-0.017661,0.066599
19.365986,-0.017226,0.066603
19.370983,-0.015493,0.066606
19.375980,-0.010519,0.066611
19.380978,-0.010240,0.066614
19.385975,-0.015093,0.066618
19.390972,-0.013530,0.066621
19.395969,-0.013700,0.066626
19.400967,-0.013192,0.066629
19.405964,-0.015371,0.066633
19.410961,-0.016436,0.066636
19.415958,-0.016823,0.066641
19.420956,-0.017110,0.066644
19.425953,-0.021938,0.066648
19.430950,-0.020399,0.066651
19.435947,-0.018671,0.066656
19.440945,-0.022222,0.066659
19.445942,-0.020263,0.066663
19.450939,-0.017005,0.066666
19.455936,-0.020428,0.066671
19.460934,-0.021526,0.066674
19.465931,-0.023100,0.066678
19.470928,-0.024036,0.066681
19.475925,-0.025957,0.066686
19.480923,-0.024708,0.066689
19.485920,-0.025356,0.066693
19.490917,-0.026680,0.066696
19.495914,-0.031629,0.066701
19.500912,-0.032165,0.066704
19.505909,-0.029452,0.066708
19.510906,-0.024927,0.066711
19.515903,-0.021013,0.066716
19.520901,-0.018778,0.066719
19.525898,-0.015995,0.066723
19.530895,-0.013738,0.066726
19.535892,-0.010490,0.066731
19.540890,-0.009259,0.066734
19.545887,-0.005750,0.066738
19.550884,-0.008208,0.066741
19.555882,-0.006725,0.066746
19.560879,-0.005326,0.066749
19.565876,-0.000190,0.066753
19.570873,0.001108,0.066756
19.575871,0.003793,0.066761
19.580868,0.003355,0.066764
19.585865,0.002537,0.066768
19.590862,0.002875,0.066771
19.595860,0.004754,0.066776
19.600857,0.004536,0.066779
19.605854,0.006577,0.066783
19.610851,0.005314,0.066786
19.615849,0.009760,0.066790
19.620846,0.008026,0.066793
19.625843,0.008523,0.066798
19.630840,0.006952,0.066801
19.635838,0.006963,0.066805
19.640835,0.006648,0.066808
19.645832,0.007276,0.066813
19.650829,0.006861,0.066816
19.655827,0.007950,0.066820
19.660824,0.010882,0.066823
19.665821,0.011345,0.066828
19.670818,0.012720,0.066831
19.675816,0.010414,0.066835
19.680813,0.011301,0.066838
19.685810,0.012632,0.066843
19.690807,0.010451,0.066846
19.695805,0.011906,0.066850
19.700802,0.011288,0.066853
19.705799,0.011084,0.066858
19.710796,0.013866,0.066861
19.715794,0.014298,0.066865
19.720791,0.013173,0.066868
19.725788,0.015809,0.066873
19.730785,0.015841,0.066876
19.735783,0.015629,0.066880
19.740780,0.016169,0.066883
19.745777,0.016940,0.066888
19.750774,0.015398,0.066891
19.755772,0.014887,0.066895
19.760769,0.012592,0.066898
19.765766,0.012657,0.066903
19.770763,0.012024,0.066906
19.775761,0.012278,0.066910
19.780758,0.011420,0.066913
19.785755,0.014226,0.066917
19.790752,0.012815,0.066920
19.795750,0.016886,0.066925
19.800747,0.019071,0.066928
19.805744,0.019523,0.066932
19.810741,0.019697,0.066935
19.815739,0.017881,0.066940
19.820736,0.014863,0.066943
19.825733,0.016258,0.066947
19.830730,0.016821,0.066950
19.835728,0.015492,0.066955
19.840725,0.014873,0.066958
19.845722,0.016440,0.066962
19.850719,0.017468,0.066965
19.855717,0.015897,0.066970
19.860714,0.016203,0.066973
19.865711,0.014228,0.066977
19.870708,0.015995,0.066980
19.875706,0.017192,0.066985
19.880703,0.016021,0.066988
19.885700,0.014744,0.066992
19.890697,0.016739,0.066995
19.895695,0.018033,0.067000
19.900692,0.019800,0.067003
19.905689,0.016499,0.067007
19.910686,0.016438,0.067010
19.915684,0.017036,0.067014
19.920681,0.018161,0.067017
19.925678,0.018693,0.067022
